id,category_id,sku,ean13,name_it,name_en,name_fr,name_es,description_it,description_en,description_fr,description_es,description_short_it,description_short_en,description_short_fr,description_short_es,slug,price,wholesale_price,weight,width,height,depth,stock_quantity,active,brand,meta_title,meta_description,meta_keywords,image_url,created_at,updated_at,search_vector
93,12,NULL,NULL,BRACIERE IN ACCIAIO INOX STUFE 9 (8) KW SLIM EVACALOR-PUNTOFUOCO,STANLESS STEEL BRAZIER STOVES  9 (8) KW SLIM EVACALOR-PUNTOFUOCO,BRASERO EN ACIER INOX POELES 9(8) KW SLIM EVACALOR-PUNTOFUOCO,BRASERO IN ACERO INOX ESTUFAS 9 (8) KW SLIM EVACALOR-PUNTOFUOCO,,,,,"BRACIERE IN ACCIAIO INOX STUFE 9(8) KW SLIM EVACALOR-PUNTOFUOCO

DIMENSIONI:12X7cm","INOX STEEL BRAZIER STOVES  9 (8) KW SLIM EVACALOR-PUNTOFUOCO

DIMENSIONS:12X7cm","BRASERO EN ACIER INOX POELES 9(8) KW SLIM EVACALOR-PUNTOFUOCO

DIMENSIONS:12X7cm","BRASERO IN ACERO INOX ESTUFAS 9 (8) KW SLIM EVACALOR-PUNTOFUOCO

DIMENSIONES:12X7cm",braciere-in-acciaio-inox-stufe-9-8-kw-slim-evacalor-puntofuoco,30.50,12.90,,,,,1,true,,braciere-in-acciaio-inox-stufe-9-8-kw-slim-evacalor-puntofuoco,braciere-in-acciaio-inox-stufe-9-8-kw-slim-evacalor-puntofuoco,,https://www.ricambixstufe.it/ricambixstufe/548-home_default/braciere-in-acciaio-inox-stufe-9-8-kw-slim-evacalor-puntofuoco.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'12x7cm':27B '8':7A,20B '9':6A,19B 'acciai':3A,16B 'brac':1A,14B 'dimension':26B 'evacalor':11A,24B 'evacalor-puntofuoc':10A,23B 'inox':4A,17B 'kw':8A,21B 'null':13A 'puntofuoc':12A,25B 'slim':9A,22B 'stuf':5A,18B"
94,12,NULL,NULL,BRACIERE IN ACCIAIO INOX STUFE 6 (5) kw SLIM EVACALOR-PUNTOFUOCO,STAINLESS STEEL BRAZIER 6 (5) kw SLIM EVACALOR-PUNTOFUOCO,BRASERO EN ACIER INOX POELES 6(5)kw SLIM EVACALOR-PUNTOFUOCO,BRASERO DE ACERO INOXIDABLE ESTUFA 6 (5) KW SLIM EVACALOR - PUNTO FUEGO,,,,,"BRACIERE IN ACCIAIO INOX STUFE 6(5)kw SLIM EVACALOR-PUNTOFUOCO

DIMENSIONI:10X5,5cm","STAINLESS STEEL BRAZIER 6 (5) kw SLIM EVACALOR-PUNTOFUOCO

DIMENSIONS: 10X5,5cm","BRASERO EN ACIER INOX POELES 6(5)kw SLIM EVACALOR-PUNTOFUOCO

DIMENSIONS: 10X5,5cm","BRASERO DE ACERO INOXIDABLE ESTUFA 6 (5) KW SLIM EVACALOR - PUNTO FUEGO

DIMENSIONES: 10X5,5cm",braciere-in-acciaio-inox-stufe-6-5-kw-slim-evacalor-puntofuoco,18.30,12.00,,,,,1,true,,braciere-in-acciaio-inox-stufe-6-5-kw-slim-evacalor-puntofuoco,braciere-in-acciaio-inox-stufe-6-5-kw-slim-evacalor-puntofuoco,,https://www.ricambixstufe.it/ricambixstufe/550-home_default/braciere-in-acciaio-inox-stufe-6-5-kw-slim-evacalor-puntofuoco.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'10x5':27B '5':7A,20B '5cm':28B '6':6A,19B 'acciai':3A,16B 'brac':1A,14B 'dimension':26B 'evacalor':11A,24B 'evacalor-puntofuoc':10A,23B 'inox':4A,17B 'kw':8A,21B 'null':13A 'puntofuoc':12A,25B 'slim':9A,22B 'stuf':5A,18B"
95,12,NULL,NULL,BRACIERE 15/18 KW IN GHISA,BRAZIER 15/18 KW IN CAST IRON,BRASERO 15/18 KW EN FONTE,BRASERO 15/18 KW IN HIERRO FUNDIDO,,,,,"BRACIERE 15/18 KW IN GHISA 

MISURE FONDO:12X7cm

CORNICE BRACIERE: 15X10cm

PER STUFE HYDRO 15/18 KW","BRAZIER 15/18 KW IN CAST IRON

BOTTOM MEASURES: 12X7cm

FRAME MEASURES: 15x10cm","BRASERO 15/18 KW EN FONTE

MESURES DU FOND: 12X7cm

CADRE DU BRASERO: 15x10cm

POUR POÊLES HYDRO 15/18 KW","BRASERO 15/18 KW IN HIERRO FUNDIDO

MEDIDAS DEL FONDO: 12X7cm

MEDIDAS DEL MARCO: 15X10cm",braciere-1518-kw-in-ghisa,60.88,,,,,,1,true,,braciere-1518-kw-in-ghisa,braciere-1518-kw-in-ghisa,,https://www.ricambixstufe.it/ricambixstufe/552-home_default/braciere-1518-kw-in-ghisa.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'12x7cm':14B '15/18':2A,8B,21B '15x10cm':17B 'brac':1A,7B,16B 'cornic':15B 'fond':13B 'ghis':5A,11B 'hydro':20B 'kw':3A,9B,22B 'misur':12B 'null':6A 'stuf':19B"
97,11,NULL,NULL,"KIT SCHEDA ELETTRONICA CEZA  + DISPLAY ",MOTHERBOARD CEZA,CARTE MERE MICRONOVA I023-5T,TARJETA ELECTRONICA CEZA,,,,,"Mod. FSECZ008

SCHEDA ELETTRONICA CEZA PER STUFA A PELLET AD ARIA CON 1 O 2 VENTILATORI.

DISPLAY CEZA FPNCZ105Px","Mod. FSECZ008
CEZA electronic board for pellet stove with air heating and 1 or 2 fans.
CEZA Display FPNCZ105Px","Mod. FSECZ008

Carte électronique CEZA pour poêle à pellets à air avec 1 ou 2 ventilateurs.

Écran CEZA FPNCZ105Px","Mod. FSECZ008

Placa electrónica CEZA para estufa de pellets de aire con 1 o 2 ventiladores.

Pantalla CEZA FPNCZ105Px",scheda-elettronica-ceza-,219.60,,,,,,1,true,,centralina elettronica ceza,centralina elettronica ceza,,https://www.ricambixstufe.it/ricambixstufe/581-home_default/scheda-elettronica-ceza-.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'1':19B '2':21B 'ari':17B 'cez':4A,11B,24B 'display':5A,23B 'elettron':3A,10B 'fpncz105px':25B 'fsecz008':8B 'kit':1A 'mod':7B 'null':6A 'pellet':15B 'sched':2A,9B 'stuf':13B 'ventil':22B"
98,12,NULL,NULL,PARAFIAMMA STUFE HYDRO,FLAME ARRESTER FOR HYDRO STOVES,PARE-FEU POELE HYDRO,CORTAFUEGO ESTUFAS HYDRO,,,,,PARAFIAMMA PER STUFE HYDRO CON BRACIERE DI 14 cm X 7 cm,FLAME ARRESTER FOR HYDRO STOVES WITH 14 cm X 7 cm BRAZIER,PARE-FEU POELE HYDRO AVEC BRASERO DE 14 cm X 7 cm,CORTAFUEGO ESTUFAS HYDRO CON BRASERO 14 cm X 7 cm,parafiamma-stufe-hydro,23.55,,,,,,1,true,,,,,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/bracieri-camere-combustione/parafiamma-hydro-2.jpeg,2026-03-27 11:34:24.476299+00,2026-04-02 10:47:46.538007+00,"'14':12B '7':15B 'brac':10B 'cm':13B,16B 'hydro':3A,8B 'null':4A 'parafiamm':1A,5B 'stuf':2A,7B 'x':14B"
99,10,NULL,NULL,DISPLAY 3 TASTI MICRONOVA,MICRONOVA 3-BUTTON DISPLAY,ÉCRAN 3 TOUCHES MICRONOVA,PANTALLA 3 BOTONES MICRONOVA,,,,,DISPLAY 3 TASTI MICRONOVA + PROTEZIONE POSTERIORE,MICRONOVA 3-BUTTON DISPLAY + PROTECTION,ÉCRAN 3 TOUCHES MICRONOVA + PROTECTION,PANTALLA 3 BOTONES MICRONOVA + PROTECCIÓN,display-3-tasti-micronova,54.90,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/312-home_default/display-3-tasti-micronova.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'3':2A,7B 'display':1A,6B 'micronov':4A,9B 'null':5A 'posterior':11B 'protezion':10B 'tast':3A,8B"
100,9,NULL,NULL,RESISTENZA ELETTRICA 12 X 100 morsetto in CERAMICA,"SPARK PLUG 12 X 100 CERAMIC electric clamp ",BOUGIE 12 X 100 pince électrique EN CERAMIQUE,RESISTENCIA ENCENDIDO 12 X 100 abrazadera eléctrica en CERÁMICA,,,,,"Candeletta Resistenza per Stufe a pellet

Diametro        12,7 mm

Lunghezza     101,6 mm

Potenza         300 watt

Alimentazione    220/230 volts

Cavi               10 mm

Morsetto in Ceramica

MARCA: HT","Resistance for pellet stoves

Diameter 12.7 mm

Length 101.6 mm

Power 300 watts

Power supply 220/230 volts

Cables 10 mm

Ceramic clamp","Résistance pour poêles à granulés

Diamètre 12,7 mm

Longueur 101,6 mm

Puissance 300 watts

Alimentation 220/230 volts

Câbles 10 mm

Pince en céramique","Resistencia estufas de pellets

Diámetro 12.7 mm

Longitud 101.6 mm

Potencia 300 vatios

MARCA: HT

Alimentación 220/230 voltios

Cables de 10 mm

Pinza cerámica",resistenza-elettrica-12-x-100-morsetto-in-ceramica,59.22,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/315-home_default/resistenza-elettrica-12-x-100-morsetto-in-ceramica.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'10':31B '100':5A '101':21B '12':3A,17B '220/230':28B '300':25B '6':22B '7':18B 'aliment':27B 'candelett':10B 'cav':30B 'ceram':8A,35B 'diametr':16B 'elettr':2A 'ht':37B 'lunghezz':20B 'marc':36B 'mm':19B,23B,32B 'morsett':6A,33B 'null':9A 'pellet':15B 'potenz':24B 'resistent':1A,11B 'stuf':13B 'volts':29B 'watt':26B 'x':4A"
101,17,NULL,NULL,"STUFA A PELLET PUNTOFUOCO 13,5 KW MARY","PUNTOFUOCO 13,5 KW MARY PELLET STOVE","POÊLE À PELLET PUNTOFUOCO MARY 13,5 KW MARY","ESTUFA DE PELLET PUNTOFUOCO 13,5 KW MARY","Riscalda 190/280 m.c.
Dimensioni: 50 X 54 H 98,5
Capacità serbatoio: 15 kg","Heat: 190/280 cubic meters
Dimensions: 50 X 54 H 98.5
Tank capacity: 15 kg","Chauffe: 190/280 mètres cubes
Dimensions: 50 X 54 H 98,5
Capacité du réservoir: 15 kg","Calor: 190/280 metros cúbicos
Dimensiones: 50 X 54 H 98.5
Capacidad del tanque: 15 kg","Una linea nuova accompagna Mary. Frontale stilizzato e fianchi affusolati rendono l'estetica accativante; oltre alle solite sicurezze abbiamo aggiunto anche la maniglia a ""scomparsa"".
Una stufa 13,5 kw bruciati iper collaudata e con un rapporto qualità/prezzo che non teme confronti.
DISPONIBILE NEI COLORI ROSSO E AVORIO","Mary has a new line: the stylized frontal and tapered hips have an aesthetic appeal. In addition to the usual safety devices we have also added a retractable handle.
A 13.5 kw stove that has been hyper tested and with an unmatched quality / price ratio.
AVAILABLE IN RED AND IVORY COLORS","Une nouvelle ligne accompagne Mary. Les hanches stylisées en façade et coniques rendent l'esthétique attrayante; En plus de la sécurité habituelle, nous avons ajouté une poignée rétractable.
Un poêle de 13,5 kw brûlés et bien testé, avec un rapport qualité / prix qui ne craint pas les comparaisons.
DISPONIBLE EN COULEURS ROUGE ET IVOIRE .","Una nueva línea acompaña Mary. Las caderas estilizadas frontales y cónicas hacen un atractivo estético; Además de los dispositivos de seguridad habituales también hemos añadido el retractile mango.
Una estufa de 13,5 kw quemado probado bien probado y con una relación calidad-precio que no tiene miedo comparaciones.
DISPONIBLE EN COLOR ROJO Y AVOOR",stufa-a-pellet-puntofuoco-135-kw-mary,2257.00,,,,,,1,true,,stufa-a-pellet-puntofuoco-135-kw-mary,stufa-a-pellet-puntofuoco-135-kw-mary,,https://www.ricambixstufe.it/ricambixstufe/320-home_default/stufa-a-pellet-puntofuoco-135-kw-mary.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'/prezzo':48B '13':5A,37B '15':71C '190/280':60C '5':6A,38B,68C '50':63C '54':65C '98':67C 'accativ':23B 'accompagn':13B 'affusol':19B 'aggiunt':29B 'avor':58B 'bruc':40B 'capac':69C 'collaud':42B 'color':55B 'confront':52B 'dimension':62C 'dispon':53B 'estet':22B 'fianc':18B 'frontal':15B 'h':66C 'iper':41B 'kg':72C 'kw':7A,39B 'line':11B 'm.c':61C 'manigl':32B 'mary':8A,14B 'null':9A 'nuov':12B 'oltre':24B 'pellet':3A 'puntofuoc':4A 'qualit':47B 'rapport':46B 'rend':20B 'riscald':59C 'ross':56B 'scompars':34B 'serbatoi':70C 'sicurezz':27B 'sol':26B 'stilizz':16B 'stuf':1A,36B 'tem':51B 'x':64C"
102,17,NULL,NULL,STUFA A PELLET PUNTOFUOCO 9 KW LOTUS,PELLET STOVE PUNTOFUOCO 9 KW LOTUS,POELE À PELLET PUNTOFUOCO 9 KW LOTUS,ESTUFA DE PELLET PUNTOFUOCO 9 KW LOTUS,,,,,"· Potenza bruciata: max 8,8 kW – min 2,8 kW
· Potenza resa in riscaldamento: max 8 kW – min 2,5 kW
· Rendimento: Pmax 85,5% – Pmin 90%
· Consumo orario pellet: max 1,8 kg/h – min 0,6 kg/h
· Capacità serbatoio: 13,5 kg
· Grandezza ambiente riscaldabile: 140 – 200 mc
· Potenza nominale elettrica: 320 W
· Peso: 54,7 kg
DISPONIBILE NEI COLORI ROSSO O TORTORA","· Burned power: max 8.8 kW - min 2.8 kW
· Power output in heating: max 8 kW - min 2,5 kW
· Performance: Pmax 85.5% - Pmin 90%
· Hourly pellet consumption: max 1,8 kg / h - min 0.6 kg / h
· Tank capacity: 13.5 kg
· Heatable environment: 140 - 200 mc
· Electric Power: 320 W
· Weight: 54.7 kg
AVAILABLE IN RED OR TURTLEDOVE COLOR","· Puissance brûlée: max 8.8 kW - min 2.8 kW
· Capacité de chauffage: 8 kW max - min 2,5 kW
· Rendement: 85,5% P max - P min 90%
· Consommation horaire des pellets: max 1,8 kg / h - min 0,6 kg / h
· Capacité du réservoir: 13,5 kg
· Environnement chauffant: 140 à 200 mètres cubes
· Puissance électrique: 320 W
· Poids: 54,7 kg
DISPONIBLE EN COULEURS ROUGE OU TOURTERELLE","Potencia quemada: máx 8,8 kW - min 2,8 kW
· Potencia de salida en calefacción: máx. 8 kW - min 2,5 kW
· Rendimiento: Pmax 85,5% - Pmin 90%
· Consumo de tiempo en pellets: máx. 1,8 kg / h - min 0,6 kg / h
· Capacidad del tanque: 13.5 kg
· Entorno calentable: 140 - 200 mc
· Energía Eléctrica: 320 W
· Peso: 54.7 kg
DISPONIBLE EN COLORES ROJO O TÓRTOLA",stufa-a-pellet-puntofuoco-9-kw-lotus,1464.00,,,,,,1,true,,stufa-a-pellet-puntofuoco-9-kw-lotus,stufa-a-pellet-puntofuoco-9-kw-lotus,,https://www.ricambixstufe.it/ricambixstufe/335-home_default/stufa-a-pellet-puntofuoco-9-kw-lotus.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'0':44B '1':40B '13':49B '140':55B '2':16B,27B '200':56B '320':61B '5':28B,33B,50B '54':64B '6':45B '7':65B '8':12B,13B,17B,24B,41B '85':32B '9':5A '90':35B 'ambient':53B 'bruc':10B 'capac':47B 'color':69B 'consum':36B 'dispon':67B 'elettr':60B 'grandezz':52B 'kg':51B,66B 'kg/h':42B,46B 'kw':6A,14B,18B,25B,29B 'lotus':7A 'max':11B,23B,39B 'mc':57B 'min':15B,26B,43B 'nominal':59B 'null':8A 'orar':37B 'pellet':3A,38B 'pes':63B 'pmax':31B 'pmin':34B 'potenz':9B,19B,58B 'puntofuoc':4A 'rend':30B 'res':20B 'riscald':22B,54B 'ross':70B 'serbatoi':48B 'stuf':1A 'tortor':72B 'w':62B"
103,17,NULL,NULL,STUFA A PELLET PUNTOFUOCO 11 KW CATRIA,PUNTOFUOCO 11 KW CATRIA PELLET STOVE,POÊLE À GRANULÉS PUNTOFUOCO 11 KW CATRIA,ESTUFA DE PELLET PUNTOFUOCO 11KW CATRIA,"Riscalda: 160/220 m.c.
Dimensioni: 85 X 25 H 82

Possibilità di appenderla (KIT OPTIONAL)
Canalizzabile (KIT OPTIONAL)
Scarico posteriore e superiore","Heats: 160/220 cubic meters
Dimensions: 85 X 25 H 82
Possibility to hang it (KIT OPTIONAL)
Canalizable (OPTIONAL KIT)
Rear and upper discharge","Chauffe: 160/220 mètres cubes
Dimensions: 85 X 25 H 82
Possibilité de l'accrocher (KIT OPTIONNEL)
Canalizable (KIT OPTIONNEL)
Échappement arrière et dessus","Calor: 160/220 metros cúbicos
Dimensiones: 85 X 25 H 82
Posibilidad de colgarlo (KIT OPCIONAL)
Canalizable (KIT OPCIONAL)
descarga trasera y superior","CATRIA è una stufa SLIM dalle dimensioni compatte, solamente
26cm di profondità che le permettono la collocazione negli
ambienti più ristretti, anche grazie alla possibilità di avere lo
scarico superiore o posteriore.
Con i suoi 11kW sprigionati, sfruttando la possibilità di essere
canalizzata, la nostra stufa può riscaldare più ambienti.","CATRIA is a compact SLIM stove, only 26cm deep, that allows it to be placed in tighter environments, also thanks to the possibility of having the upper or rear discharge.
With its emitted 11kW, and with the possibility of being canalised, our stove can heat up more environments.","CATRIA est un poêle SLIM compacte de seulement 26 cm de profondeur qui peut être placé dans des environnements plus serrés, aussi grâce à la possibilité d'avoir le tuyau d'échappement des fumées supérieur ou à l'arrière.
Avec son 11kW émis, en profitant de la possibilité d'être canalisé, notre poêle peut chauffer plusieurs pièces.","CATRIA es una estufa SLIM compacta delgada, de sólo 26 cm de profundidad que permite colocarla en entornos más estrechos, también gracias a la posibilidad de tener la descarga superior o posterior.
Con su 11kW emite, aprovechando la oportunidad de ser canalizado, nuestra estufa puede calentar varias habitaciones.",stufa-a-pellet-puntofuoco-11-kw-catria,2283.84,,,,,,1,true,,stufa-a-pellet-puntofuoco-11-kw-catria,stufa-a-pellet-puntofuoco-11-kw-catria,,https://www.ricambixstufe.it/ricambixstufe/333-home_default/stufa-a-pellet-puntofuoco-11-kw-catria.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'11':5A '11kw':44B '160/220':60C '25':65C '26cm':18B '82':67C '85':63C 'ambient':27B,58B 'append':70C 'aver':35B 'canalizz':51B,73C 'catr':7A,9B 'colloc':25B 'compatt':16B 'dimension':15B,62C 'esser':50B 'graz':31B 'h':66C 'kit':71C,74C 'kw':6A 'm.c':61C 'null':8A 'optional':72C,75C 'pellet':3A 'permett':23B 'possibil':33B,48B,68C 'posterior':40B,77C 'profond':20B 'puntofuoc':4A 'può':55B 'riscald':56B,59C 'ristrett':29B 'scaric':37B,76C 'sfrutt':46B 'slim':13B 'sol':17B 'sprigion':45B 'stuf':1A,12B,54B 'superior':38B,79C 'x':64C"
104,11,NULL,NULL,CAVO DEBIMETRO,"DEBIMETER CABLE  ",CABLE DEBIMETRE,CAVO DEBIMETRO,,,,,"CAVO DEBIMETRO

LUNGHEZZA 30 CM","DEBIMETER CABLE
 LENGTH 30 CM","CABLE DEBIMETRE

 

LONGUEUR 30 CM",Longitud 30 cm,cavo-debimetro,7.93,3.69,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/339-home_default/cavo-debimetro.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'30':7B 'cav':1A,4B 'cm':8B 'debimetr':2A,5B 'lunghezz':6B 'null':3A"
105,7,NULL,NULL,"CAVO ENCODER "," ENCODER CABLE ","CABLE ENCODEUR ",CABLE ENCODER,,,,,"CAVO ENCODER PER MOTORI EBM

lunghezza cavo: 80 cm","ENCODER CABLE FOR EBM ENGINES 

cable length: 80 cm","CABLE ENCODEUR POUR MOTEURS EBM

longueur de câble: 80 cm","longitud cable: 80 cm

CABLE ENCODER PARA MOTORES EBM",cavo-encoder,5.49,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/524-home_default/cavo-encoder.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'80':11B 'cav':1A,4B,10B 'cm':12B 'ebm':8B 'encoder':2A,5B 'lunghezz':9B 'motor':7B 'null':3A"
106,18,NULL,NULL,VASO SPIRALE PORTA PELLET,PELLET HOLDERS,PORTE-GRANULÈS,PORTA PELLET,,,,,"I vasi portapellet sono disponibili in due versioni. Entrambi molto capienti e
resitenti, permettono di stoccare il pellet necessario in modo ordinato, pulito e
con un tocco di classe.
COLORI DISPONIBILI: AVORIO - ROSSO - NERO
SIZE H 450 - Ø 345 MM CAPACITY 15 KG","There are two types of durable, high capacity pellet holder available. These allow
you to store the pellets in an orderly, clean way and with a touch of class.","Les récipients porte-granulés sont disponibles en deux versions, toutes deux très
résistantes ; leur grande contenance permet de stocker proprement et de manière
ordonnée les granulés nécessaires, avec une touche de classe.","Los recipientes portapellet se encuentran disponibles en dos versiones. Ambos
son muy espaciosos y resistentes, permiten almacenar el pellet necesario de forma
ordenada, limpia y con un toque de clase.",vaso-spirale-porta-pellet,71.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/341-home_default/vaso-spirale-porta-pellet.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'15':47B '345':44B '450':42B 'avor':37B 'capacity':46B 'capient':16B 'class':34B 'color':35B 'dispon':10B,36B 'due':12B 'entramb':14B 'h':41B 'kg':48B 'mm':45B 'mod':26B 'molt':15B 'necessar':24B 'ner':39B 'null':5A 'ordin':27B 'pellet':4A,23B 'permett':19B 'port':3A 'portapellet':8B 'pul':28B 'resitent':18B 'ross':38B 'siz':40B 'spiral':2A 'stocc':21B 'tocc':32B 'vas':1A,7B 'version':13B 'ø':43B"
107,18,NULL,NULL,VASO FIORE PORTA PELLET,PELLET HOLDER,PORTE GRANULÈS,PORTA PELLET,,,,,"I vasi portapellet sono disponibili in due versioni. Entrambi molto capienti e
resitenti, permettono di stoccare il pellet necessario in modo ordinato, pulito e
con un tocco di classe.
COLORI DISPONIBILI: AVORIO - ROSSO - NERO

SIZE H 515 - Ø 490 MM CAPACITY 30KG","There are two types of durable, high capacity pellet holder available. These allow
you to store the pellets in an orderly, clean way and with a touch of class.","Les récipients porte-granulés sont disponibles en deux versions, toutes deux très
résistantes ; leur grande contenance permet de stocker proprement et de manière
ordonnée les granulés nécessaires, avec une touche de classe.","Los recipientes portapellet se encuentran disponibles en dos versiones. Ambos
son muy espaciosos y resistentes, permiten almacenar el pellet necesario de forma
ordenada, limpia y con un toque de clase.",vaso-spirale-porta-pellet-107,83.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/342-home_default/vaso-spirale-porta-pellet.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'30kg':47B '490':44B '515':42B 'avor':37B 'capacity':46B 'capient':16B 'class':34B 'color':35B 'dispon':10B,36B 'due':12B 'entramb':14B 'fior':2A 'h':41B 'mm':45B 'mod':26B 'molt':15B 'necessar':24B 'ner':39B 'null':5A 'ordin':27B 'pellet':4A,23B 'permett':19B 'port':3A 'portapellet':8B 'pul':28B 'resitent':18B 'ross':38B 'siz':40B 'stocc':21B 'tocc':32B 'vas':1A,7B 'version':13B 'ø':43B"
108,18,NULL,NULL,"ARMOUR&DANFORTH AD5123 ASPIRACENERE CERVINO, 18 LT","ARMOUR&DANFORTH AD5123 ASPIRACENERE CERVINO, 18 LT","ARMOUR&DANFORTH AD5123 ASPIRACENERE CERVINO, 18 LT","ARMOUR&DANFORTH AD5123 ASPIRACENERE CERVINO, 18 LT","Bidone aspiratutto 800 watt - capacità 1,8 lt. - filtro hepa lavabile - tubo flessibile",,,,"Descrizione
Aspiracenere cervino, 18 lt.
- Motore 800 W - 50 Hz, 230 V. 
- Cavo alimentazione 2.00 mt. 
- Tanica 18 lt. 
- Lancia piatta 22 cm. 
- Filtro HEPA lavabile. 
Designed in Italy.

Contenuto della confezione
Aspiracenere",,,,armourdanforth-ad5123-aspiracenere-cervino-18-lt,44.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/343-home_default/armourdanforth-ad5123-aspiracenere-cervino-18-lt.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'1':47C '18':6A,12B,26B '2.00':23B '22':30B '230':19B '50':17B '8':48C '800':15B,44C 'ad5123':3A 'aliment':22B 'armour':1A 'aspiracen':4A,10B,41B 'aspiratutt':43C 'bidon':42C 'capac':46C 'cav':21B 'cervin':5A,11B 'cm':31B 'confezion':40B 'conten':38B 'danforth':2A 'descrizion':9B 'designed':35B 'filtr':32B,50C 'flessibil':54C 'hep':33B,51C 'hz':18B 'italy':37B 'lanc':28B 'lavabil':34B,52C 'lt':7A,13B,27B,49C 'motor':14B 'mt':24B 'null':8A 'piatt':29B 'tanic':25B 'tub':53C 'v':20B 'w':16B 'watt':45C"
110,16,NULL,NULL,BOCCOLA PER COCLEA FEMMINA," BUSH FOR FEMALE AUGER",ENTRETOISE POUR VIS SANS FIN FEMELLE AVEC VIS ET ECROU,BOCCOLA PARA SINFIN,,,,,BOCCOLA PER COCLEA FEMMINA CON VITE E DADO,BUSH FOR FEMALE AUGER,ENTRETOISE POUR VIS SANS FIN FEMELLE AVEC VIS ET ECROU,,boccola-per-coclea-femmina,5.49,,,,,,1,true,,,,,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/coclee/951044900-boccola-per-coclea-femmina-con-vite-e-dado.png,2026-03-27 11:34:24.476299+00,2026-04-02 10:47:46.754545+00,"'boccol':1A,6B 'cocle':3A,8B 'dad':13B 'femmin':4A,9B 'null':5A 'vit':11B"
111,16,NULL,NULL,"GIUNTO MOTORE COCLEA ","AUGER MOTOR JOINT ","JOINT MOTEUR VIS SANS FIN ","JUNTO MOTOR SINFIN ",,,,,GIUNTO MOTORE COCLEA 30X20+2 FIL.M4,AUGER MOTOR JOINT 30X20 + 2 FIL.M4,JOINT MOTEUR VIS SANS FIN 30X20+2 FIL.M4,,giunto-motore-coclea-,6.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/349-home_default/giunto-motore-coclea-.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'+2':9B '30x20':8B 'cocle':3A,7B 'fil.m4':10B 'giunt':1A,5B 'motor':2A,6B 'null':4A"
112,9,NULL,NULL,CANDELA UTXS022576 D12.5 MM L162MM,SPARK PLUG UTXS022576 D12.5 MM L162MM,BOUGIE D'ALLUMAGE UTXS022576 D12.5 MM L162MM,RESISTENCIA DE ENCENDIDO UTXS022576 D12.5 MM L162MM,,,,,"CANDELA ACCENSIONE UTX D.12.5 MM L162 MM W350 V230 CON FLANGIA

MARCA: ROTFIL","SPARK PLUG UTXS022576 DIAMETER 12.5 MM LONG 162 MM W350 V230 WITH FLANGE
 
BRAND: ROTFIL","BRAND: ROTFIL

BOUGIE UTXS022576   DIAMÈTRE 12.5 MM  LONG 162 MM W350 V230 AVEC BRIDE
 
MARQUE: ROTFIL","RESISTENCIA DE ENCENDIDO UTXS022576 DIÁMETRO 12.5 MM LARGA 162 MM W350 V230 CON BRIDA
 
MARCA: ROTFIL",candela-utx-d125-mm-l162mm,30.56,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/351-home_default/candela-utx-d125-mm-l162mm.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'accension':8B 'candel':1A,7B 'd.12.5':10B 'd12.5':3A 'flang':17B 'l162':12B 'l162mm':5A 'marc':18B 'mm':4A,11B,13B 'null':6A 'rotfil':19B 'utx':9B 'utxs022576':2A 'v230':15B 'w350':14B"
